{'doc_id': 'APW_ENG_20011217.1070', 'sentence_id': 1, 'h': {'id': 'Q315826', 'pos': [4, 6]}, 't': {'id': 'Q676094', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990406.1254', 'sentence_id': 51, 'h': {'id': 'Q201608', 'pos': [3, 5]}, 't': {'id': 'Q185122', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990407.0097', 'sentence_id': 3, 'h': {'id': 'Q201608', 'pos': [3, 5]}, 't': {'id': 'Q185122', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990409.1432', 'sentence_id': 1, 'h': {'id': 'Q189400', 'pos': [1, 3]}, 't': {'id': 'Q7407', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990409.1433', 'sentence_id': 1, 'h': {'id': 'Q189400', 'pos': [1, 3]}, 't': {'id': 'Q7407', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990527.1503', 'sentence_id': 33, 'h': {'id': 'Q296616', 'pos': [13, 15]}, 't': {'id': 'Q229234', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990527.1531', 'sentence_id': 33, 'h': {'id': 'Q296616', 'pos': [13, 15]}, 't': {'id': 'Q229234', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990608.1457', 'sentence_id': 1, 'h': {'id': 'Q2597050', 'pos': [5, 7]}, 't': {'id': 'Q22686', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990608.1457', 'sentence_id': 1, 'h': {'id': 'Q22686', 'pos': [12, 14]}, 't': {'id': 'Q2597050', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020403.1594', 'sentence_id': 1, 'h': {'id': 'Q260298', 'pos': [1, 3]}, 't': {'id': 'Q4355492', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020403.1594', 'sentence_id': 1, 'h': {'id': 'Q4355492', 'pos': [8, 10]}, 't': {'id': 'Q260298', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980420.0256', 'sentence_id': 16, 'h': {'id': 'Q228899', 'pos': [14, 16]}, 't': {'id': 'Q2599', 'pos': [32, 34]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980420.0256', 'sentence_id': 16, 'h': {'id': 'Q2599', 'pos': [32, 34]}, 't': {'id': 'Q228899', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980420.0257', 'sentence_id': 16, 'h': {'id': 'Q228899', 'pos': [14, 16]}, 't': {'id': 'Q2599', 'pos': [32, 34]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980420.0257', 'sentence_id': 16, 'h': {'id': 'Q2599', 'pos': [32, 34]}, 't': {'id': 'Q228899', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980421.0072', 'sentence_id': 16, 'h': {'id': 'Q228899', 'pos': [14, 16]}, 't': {'id': 'Q2599', 'pos': [32, 34]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980421.0072', 'sentence_id': 16, 'h': {'id': 'Q2599', 'pos': [32, 34]}, 't': {'id': 'Q228899', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980421.0073', 'sentence_id': 16, 'h': {'id': 'Q228899', 'pos': [14, 16]}, 't': {'id': 'Q2599', 'pos': [32, 34]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19980421.0073', 'sentence_id': 16, 'h': {'id': 'Q2599', 'pos': [32, 34]}, 't': {'id': 'Q228899', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020404.0029', 'sentence_id': 1, 'h': {'id': 'Q4355492', 'pos': [3, 5]}, 't': {'id': 'Q260298', 'pos': [31, 33]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020404.0029', 'sentence_id': 1, 'h': {'id': 'Q260298', 'pos': [31, 33]}, 't': {'id': 'Q4355492', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951124.0485', 'sentence_id': 1, 'h': {'id': 'Q55392', 'pos': [4, 6]}, 't': {'id': 'Q106942', 'pos': [33, 35]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951124.0485', 'sentence_id': 1, 'h': {'id': 'Q106942', 'pos': [33, 35]}, 't': {'id': 'Q55392', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951228.0274', 'sentence_id': 58, 'h': {'id': 'Q2831', 'pos': [2, 4]}, 't': {'id': 'Q237324', 'pos': [5, 8]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951228.0287', 'sentence_id': 21, 'h': {'id': 'Q2831', 'pos': [18, 20]}, 't': {'id': 'Q237324', 'pos': [21, 24]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960101.0103', 'sentence_id': 9, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [9, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960131.0624', 'sentence_id': 1, 'h': {'id': 'Q888287', 'pos': [0, 2]}, 't': {'id': 'Q466497', 'pos': [31, 33]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960131.0624', 'sentence_id': 1, 'h': {'id': 'Q466497', 'pos': [31, 33]}, 't': {'id': 'Q888287', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20031231.0002', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [40, 42]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20031231.0002', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [40, 42]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20031231.0064', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [40, 42]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20031231.0064', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [40, 42]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'XIN_ENG_20010705.0025', 'sentence_id': 1, 'h': {'id': 'Q68743', 'pos': [0, 2]}, 't': {'id': 'Q2518', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'XIN_ENG_20010705.0025', 'sentence_id': 1, 'h': {'id': 'Q2518', 'pos': [7, 9]}, 't': {'id': 'Q68743', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990408.0464', 'sentence_id': 51, 'h': {'id': 'Q201608', 'pos': [7, 9]}, 't': {'id': 'Q185122', 'pos': [28, 30]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990410.0043', 'sentence_id': 62, 'h': {'id': 'Q189400', 'pos': [10, 12]}, 't': {'id': 'Q7407', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001025.0680', 'sentence_id': 1, 'h': {'id': 'Q43044', 'pos': [7, 9]}, 't': {'id': 'Q2680', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001026.0276', 'sentence_id': 1, 'h': {'id': 'Q43044', 'pos': [7, 9]}, 't': {'id': 'Q2680', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001225.0353', 'sentence_id': 24, 'h': {'id': 'Q167498', 'pos': [10, 12]}, 't': {'id': 'Q200768', 'pos': [16, 18]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001225.0353', 'sentence_id': 24, 'h': {'id': 'Q200768', 'pos': [16, 18]}, 't': {'id': 'Q167498', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001226.0250', 'sentence_id': 24, 'h': {'id': 'Q167498', 'pos': [10, 12]}, 't': {'id': 'Q200768', 'pos': [16, 18]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20001226.0250', 'sentence_id': 24, 'h': {'id': 'Q200768', 'pos': [16, 18]}, 't': {'id': 'Q167498', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20010108.0484', 'sentence_id': 8, 'h': {'id': 'Q89933', 'pos': [0, 2]}, 't': {'id': 'Q76334', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20010108.0484', 'sentence_id': 8, 'h': {'id': 'Q76334', 'pos': [18, 20]}, 't': {'id': 'Q89933', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030529.0472', 'sentence_id': 1, 'h': {'id': 'Q13909', 'pos': [3, 5]}, 't': {'id': 'Q202735', 'pos': [6, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030529.0472', 'sentence_id': 1, 'h': {'id': 'Q202735', 'pos': [6, 9]}, 't': {'id': 'Q13909', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19940816.0116', 'sentence_id': 22, 'h': {'id': 'Q194333', 'pos': [0, 2]}, 't': {'id': 'Q253476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19940816.0116', 'sentence_id': 22, 'h': {'id': 'Q253476', 'pos': [3, 5]}, 't': {'id': 'Q194333', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941228.0229', 'sentence_id': 17, 'h': {'id': 'Q199801', 'pos': [0, 2]}, 't': {'id': 'Q48410', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941228.0229', 'sentence_id': 17, 'h': {'id': 'Q48410', 'pos': [10, 12]}, 't': {'id': 'Q199801', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941230.0057', 'sentence_id': 31, 'h': {'id': 'Q168724', 'pos': [0, 2]}, 't': {'id': 'Q55294', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941230.0057', 'sentence_id': 31, 'h': {'id': 'Q55294', 'pos': [3, 5]}, 't': {'id': 'Q168724', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19950101.0059', 'sentence_id': 16, 'h': {'id': 'Q273055', 'pos': [22, 24]}, 't': {'id': 'Q11617', 'pos': [25, 26]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19950105.0053', 'sentence_id': 34, 'h': {'id': 'Q199801', 'pos': [1, 3]}, 't': {'id': 'Q48410', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19950105.0053', 'sentence_id': 34, 'h': {'id': 'Q48410', 'pos': [4, 6]}, 't': {'id': 'Q199801', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0172', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [26, 28]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0172', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [26, 28]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0183', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [22, 24]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0183', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [22, 24]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0333', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [22, 24]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0333', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [22, 24]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0427', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0427', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [14, 16]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0458', 'sentence_id': 33, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0458', 'sentence_id': 33, 'h': {'id': 'Q267691', 'pos': [14, 16]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0466', 'sentence_id': 1, 'h': {'id': 'Q705022', 'pos': [0, 3]}, 't': {'id': 'Q267691', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031231.0466', 'sentence_id': 1, 'h': {'id': 'Q267691', 'pos': [14, 16]}, 't': {'id': 'Q705022', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19950814.0776', 'sentence_id': 19, 'h': {'id': 'Q180710', 'pos': [4, 7]}, 't': {'id': 'Q2527743', 'pos': [13, 16]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980419.0025', 'sentence_id': 1, 'h': {'id': 'Q228899', 'pos': [0, 2]}, 't': {'id': 'Q2599', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980419.0025', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [19, 21]}, 't': {'id': 'Q228899', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980420.0118', 'sentence_id': 3, 'h': {'id': 'Q228899', 'pos': [2, 4]}, 't': {'id': 'Q2599', 'pos': [16, 18]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980420.0118', 'sentence_id': 3, 'h': {'id': 'Q2599', 'pos': [16, 18]}, 't': {'id': 'Q228899', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980422.0123', 'sentence_id': 1, 'h': {'id': 'Q228899', 'pos': [18, 20]}, 't': {'id': 'Q2599', 'pos': [31, 33]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980422.0123', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [31, 33]}, 't': {'id': 'Q228899', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980422.0123', 'sentence_id': 11, 'h': {'id': 'Q2599', 'pos': [3, 5]}, 't': {'id': 'Q228899', 'pos': [16, 18]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980422.0123', 'sentence_id': 11, 'h': {'id': 'Q228899', 'pos': [16, 18]}, 't': {'id': 'Q2599', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980423.0121', 'sentence_id': 4, 'h': {'id': 'Q2599', 'pos': [9, 11]}, 't': {'id': 'Q228899', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19980423.0121', 'sentence_id': 4, 'h': {'id': 'Q228899', 'pos': [17, 19]}, 't': {'id': 'Q2599', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'XIN_ENG_20030626.0161', 'sentence_id': 1, 'h': {'id': 'Q46172', 'pos': [1, 3]}, 't': {'id': 'Q7416', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'XIN_ENG_20030626.0161', 'sentence_id': 1, 'h': {'id': 'Q7416', 'pos': [9, 11]}, 't': {'id': 'Q46172', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990813.0390', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [5, 7]}, 't': {'id': 'Q239476', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990813.0390', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [9, 11]}, 't': {'id': 'Q128121', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990114.0134', 'sentence_id': 685, 'h': {'id': 'Q484779', 'pos': [2, 4]}, 't': {'id': 'Q170576', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990117.0190', 'sentence_id': 11, 'h': {'id': 'Q235555', 'pos': [3, 5]}, 't': {'id': 'Q376130', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990117.0190', 'sentence_id': 11, 'h': {'id': 'Q376130', 'pos': [6, 8]}, 't': {'id': 'Q235555', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990123.0046', 'sentence_id': 8, 'h': {'id': 'Q185122', 'pos': [27, 29]}, 't': {'id': 'Q201608', 'pos': [23, 25]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19961113.0123', 'sentence_id': 23, 'h': {'id': 'Q34851', 'pos': [11, 13]}, 't': {'id': 'Q1806057', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19961113.0123', 'sentence_id': 23, 'h': {'id': 'Q1806057', 'pos': [17, 19]}, 't': {'id': 'Q34851', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0481', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0483', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0495', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0502', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0538', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0538', 'sentence_id': 2, 'h': {'id': 'Q2831', 'pos': [13, 15]}, 't': {'id': 'Q237324', 'pos': [5, 8]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960118.0557', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [20, 23]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19960118.1025', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [8, 10]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990112.1305', 'sentence_id': 5, 'h': {'id': 'Q185122', 'pos': [0, 2]}, 't': {'id': 'Q201608', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19950120.0027', 'sentence_id': 19, 'h': {'id': 'Q199801', 'pos': [1, 3]}, 't': {'id': 'Q48410', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19950120.0027', 'sentence_id': 19, 'h': {'id': 'Q48410', 'pos': [4, 6]}, 't': {'id': 'Q199801', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020420.0193', 'sentence_id': 14, 'h': {'id': 'Q4355492', 'pos': [4, 6]}, 't': {'id': 'Q260298', 'pos': [20, 22]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020420.0193', 'sentence_id': 14, 'h': {'id': 'Q260298', 'pos': [20, 22]}, 't': {'id': 'Q4355492', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960118.0588', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [13, 15]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960119.0012', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [3, 5]}, 't': {'id': 'Q237324', 'pos': [6, 9]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960119.0012', 'sentence_id': 10, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960119.0400', 'sentence_id': 6, 'h': {'id': 'Q2831', 'pos': [13, 15]}, 't': {'id': 'Q237324', 'pos': [16, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960119.0427', 'sentence_id': 6, 'h': {'id': 'Q2831', 'pos': [13, 15]}, 't': {'id': 'Q237324', 'pos': [16, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960119.0578', 'sentence_id': 2, 'h': {'id': 'Q2831', 'pos': [16, 18]}, 't': {'id': 'Q237324', 'pos': [8, 11]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960120.0069', 'sentence_id': 12, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [24, 27]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960120.0116', 'sentence_id': 30, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [4, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960121.0102', 'sentence_id': 3, 'h': {'id': 'Q2831', 'pos': [14, 16]}, 't': {'id': 'Q237324', 'pos': [2, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960122.0170', 'sentence_id': 30, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [4, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960122.0261', 'sentence_id': 3, 'h': {'id': 'Q2831', 'pos': [14, 16]}, 't': {'id': 'Q237324', 'pos': [2, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960122.0329', 'sentence_id': 12, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [24, 27]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960125.0391', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [8, 10]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960125.0425', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [8, 10]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960125.0488', 'sentence_id': 6, 'h': {'id': 'Q2831', 'pos': [22, 24]}, 't': {'id': 'Q237324', 'pos': [50, 53]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960129.0333', 'sentence_id': 2, 'h': {'id': 'Q2831', 'pos': [23, 25]}, 't': {'id': 'Q237324', 'pos': [19, 22]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990616.0016', 'sentence_id': 32, 'h': {'id': 'Q6774420', 'pos': [9, 11]}, 't': {'id': 'Q317365', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990616.0016', 'sentence_id': 32, 'h': {'id': 'Q317365', 'pos': [19, 21]}, 't': {'id': 'Q6774420', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990616.0289', 'sentence_id': 32, 'h': {'id': 'Q6774420', 'pos': [9, 11]}, 't': {'id': 'Q317365', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990616.0289', 'sentence_id': 32, 'h': {'id': 'Q317365', 'pos': [19, 21]}, 't': {'id': 'Q6774420', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030130.0347', 'sentence_id': 1, 'h': {'id': 'Q283703', 'pos': [0, 2]}, 't': {'id': 'Q160432', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030130.0347', 'sentence_id': 1, 'h': {'id': 'Q160432', 'pos': [8, 10]}, 't': {'id': 'Q283703', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030130.0384', 'sentence_id': 1, 'h': {'id': 'Q283703', 'pos': [0, 2]}, 't': {'id': 'Q160432', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030130.0384', 'sentence_id': 1, 'h': {'id': 'Q160432', 'pos': [8, 10]}, 't': {'id': 'Q283703', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010115.0059', 'sentence_id': 15, 'h': {'id': 'Q37459', 'pos': [37, 39]}, 't': {'id': 'Q37079', 'pos': [34, 36]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010120.0254', 'sentence_id': 42, 'h': {'id': 'Q41142', 'pos': [18, 20]}, 't': {'id': 'Q193368', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010122.0074', 'sentence_id': 15, 'h': {'id': 'Q37459', 'pos': [0, 22]}, 't': {'id': 'Q37079', 'pos': [0, 17]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010122.0078', 'sentence_id': 15, 'h': {'id': 'Q37459', 'pos': [0, 22]}, 't': {'id': 'Q37079', 'pos': [0, 17]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010718.0117', 'sentence_id': 29, 'h': {'id': 'Q68743', 'pos': [10, 12]}, 't': {'id': 'Q2518', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010718.0117', 'sentence_id': 29, 'h': {'id': 'Q2518', 'pos': [17, 19]}, 't': {'id': 'Q68743', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010718.0120', 'sentence_id': 29, 'h': {'id': 'Q68743', 'pos': [10, 12]}, 't': {'id': 'Q2518', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20010718.0120', 'sentence_id': 29, 'h': {'id': 'Q2518', 'pos': [17, 19]}, 't': {'id': 'Q68743', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19960118.0094', 'sentence_id': 7, 'h': {'id': 'Q2831', 'pos': [4, 6]}, 't': {'id': 'Q237324', 'pos': [29, 32]}, 'relation': 'P26@end'}
