{'doc_id': 'CNA_ENG_19980523.0019', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [5, 8]}, 't': {'id': 'Q706973', 'pos': [38, 40]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990524.0709', 'sentence_id': 26, 'h': {'id': 'Q187009', 'pos': [5, 6]}, 't': {'id': 'Q60206', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990525.0855', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990525.0855', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990525.0917', 'sentence_id': 24, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990525.0917', 'sentence_id': 24, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990530.0123', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [19, 20]}, 't': {'id': 'Q60206', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990530.0138', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [18, 19]}, 't': {'id': 'Q60206', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990530.0157', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [26, 27]}, 't': {'id': 'Q60206', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990530.0216', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [26, 27]}, 't': {'id': 'Q60206', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990530.0712', 'sentence_id': 23, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990601.0503', 'sentence_id': 17, 'h': {'id': 'Q187009', 'pos': [13, 14]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990601.0516', 'sentence_id': 17, 'h': {'id': 'Q187009', 'pos': [13, 14]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990604.0139', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [2, 3]}, 't': {'id': 'Q60206', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990604.0164', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [2, 3]}, 't': {'id': 'Q60206', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990604.0680', 'sentence_id': 19, 'h': {'id': 'Q187009', 'pos': [6, 7]}, 't': {'id': 'Q60206', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990604.0721', 'sentence_id': 10, 'h': {'id': 'Q187009', 'pos': [6, 7]}, 't': {'id': 'Q60206', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990605.0690', 'sentence_id': 7, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'LTW_ENG_19950320.0119', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [14, 17]}, 't': {'id': 'Q956652', 'pos': [29, 31]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020509.0192', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [10, 13]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020511.0045', 'sentence_id': 16, 'h': {'id': 'Q903822', 'pos': [3, 6]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020511.0088', 'sentence_id': 21, 'h': {'id': 'Q903822', 'pos': [3, 6]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020511.0102', 'sentence_id': 25, 'h': {'id': 'Q903822', 'pos': [3, 6]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020511.0262', 'sentence_id': 28, 'h': {'id': 'Q903822', 'pos': [3, 6]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020511.0302', 'sentence_id': 30, 'h': {'id': 'Q903822', 'pos': [3, 6]}, 't': {'id': 'Q22368', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_20020509.0431', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [23, 26]}, 't': {'id': 'Q22368', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020420.0061', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q22368', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020422.0122', 'sentence_id': 6, 'h': {'id': 'Q903822', 'pos': [17, 20]}, 't': {'id': 'Q22368', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020508.0035', 'sentence_id': 11, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q22368', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020509.0058', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [19, 22]}, 't': {'id': 'Q22368', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020510.0043', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [19, 22]}, 't': {'id': 'Q22368', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020511.0059', 'sentence_id': 16, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q22368', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020512.0052', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [15, 18]}, 't': {'id': 'Q22368', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020516.0136', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [16, 19]}, 't': {'id': 'Q22368', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020621.0091', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [13, 17]}, 't': {'id': 'Q473046', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020621.0334', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [6, 10]}, 't': {'id': 'Q473046', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020623.0027', 'sentence_id': 5, 'h': {'id': 'Q7825', 'pos': [5, 8]}, 't': {'id': 'Q473046', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020625.0061', 'sentence_id': 5, 'h': {'id': 'Q7825', 'pos': [10, 13]}, 't': {'id': 'Q473046', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020702.0327', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q473046', 'pos': [31, 33]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020722.0347', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [8, 12]}, 't': {'id': 'Q473046', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990516.0074', 'sentence_id': 20, 'h': {'id': 'Q187009', 'pos': [29, 30]}, 't': {'id': 'Q60206', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990519.0384', 'sentence_id': 26, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990519.0384', 'sentence_id': 26, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990527.0335', 'sentence_id': 16, 'h': {'id': 'Q187009', 'pos': [4, 5]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990527.0384', 'sentence_id': 28, 'h': {'id': 'Q187009', 'pos': [13, 14]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950302.0299', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [27, 30]}, 't': {'id': 'Q956652', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950316.0261', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [19, 23]}, 't': {'id': 'Q956652', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950321.0087', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [15, 19]}, 't': {'id': 'Q956652', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950321.0312', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [10, 14]}, 't': {'id': 'Q956652', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950321.0318', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [22, 25]}, 't': {'id': 'Q956652', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950321.0337', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [12, 16]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950321.0361', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [25, 28]}, 't': {'id': 'Q956652', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950322.0125', 'sentence_id': 12, 'h': {'id': 'Q7825', 'pos': [26, 29]}, 't': {'id': 'Q956652', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950322.0449', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q956652', 'pos': [26, 28]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950324.0048', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [16, 20]}, 't': {'id': 'Q956652', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950324.0094', 'sentence_id': 7, 'h': {'id': 'Q7825', 'pos': [11, 14]}, 't': {'id': 'Q956652', 'pos': [31, 33]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950307.0239', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [16, 20]}, 't': {'id': 'Q956652', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950321.0007', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [2, 6]}, 't': {'id': 'Q956652', 'pos': [35, 37]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950322.0249', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [20, 23]}, 't': {'id': 'Q956652', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950323.0025', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [11, 15]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950323.0260', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [23, 27]}, 't': {'id': 'Q956652', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950324.0054', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [12, 16]}, 't': {'id': 'Q956652', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950324.0206', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [20, 24]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030911.0190', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [10, 13]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950320.0594', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [21, 24]}, 't': {'id': 'Q956652', 'pos': [34, 36]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950321.0325', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [15, 19]}, 't': {'id': 'Q956652', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'LTW_ENG_19980409.0073', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'LTW_ENG_19980428.0072', 'sentence_id': 29, 'h': {'id': 'Q8901', 'pos': [22, 25]}, 't': {'id': 'Q159844', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030911.0236', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [8, 11]}, 't': {'id': 'Q152905', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941003.0242', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [22, 26]}, 't': {'id': 'Q964396', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941025.0260', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q964396', 'pos': [34, 36]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941129.0355', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [11, 15]}, 't': {'id': 'Q964396', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941130.0280', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [30, 34]}, 't': {'id': 'Q964396', 'pos': [18, 20]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19960603.0203', 'sentence_id': 32, 'h': {'id': 'Q133396', 'pos': [8, 9]}, 't': {'id': 'Q983154', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980704.0014', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q706973', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980707.0035', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [12, 15]}, 't': {'id': 'Q706973', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19941221.0074', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q964396', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19941221.0079', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q964396', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19941221.0094', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q964396', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19941221.0105', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q964396', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020703.0208', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [28, 31]}, 't': {'id': 'Q22368', 'pos': [34, 36]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0568', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [23, 26]}, 't': {'id': 'Q159844', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0596', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [22, 25]}, 't': {'id': 'Q159844', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0712', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [12, 15]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0717', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [12, 15]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0728', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [13, 16]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0734', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [13, 16]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0759', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [14, 17]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0775', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [14, 17]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0794', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [14, 17]}, 't': {'id': 'Q159844', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980502.0823', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [16, 19]}, 't': {'id': 'Q159844', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980514.0164', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980514.0164', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980514.0164', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980514.0164', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980517.0114', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980519.1330', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [10, 11]}, 't': {'id': 'Q483437', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980519.1330', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [10, 11]}, 't': {'id': 'Q483437', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980520.0306', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980522.1131', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [21, 22]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980523.0179', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [26, 28]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980523.0251', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [26, 28]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980523.0771', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [13, 14]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980523.0776', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [13, 14]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980525.1210', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [25, 26]}, 't': {'id': 'Q483437', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.0601', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1119', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1119', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1178', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1178', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1196', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980527.1196', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980528.0856', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [22, 23]}, 't': {'id': 'Q483437', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980528.1229', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [13, 14]}, 't': {'id': 'Q483437', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980528.1353', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980528.2034', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000625.0009', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [10, 14]}, 't': {'id': 'Q472310', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000626.0031', 'sentence_id': 10, 'h': {'id': 'Q903822', 'pos': [22, 25]}, 't': {'id': 'Q472310', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000629.0017', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [6, 9]}, 't': {'id': 'Q472310', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000703.0029', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [25, 29]}, 't': {'id': 'Q472310', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000704.0008', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [20, 23]}, 't': {'id': 'Q472310', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000705.0020', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [14, 18]}, 't': {'id': 'Q472310', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000705.0021', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [14, 18]}, 't': {'id': 'Q472310', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000705.0029', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [33, 37]}, 't': {'id': 'Q472310', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980503.0191', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [42, 45]}, 't': {'id': 'Q159844', 'pos': [30, 32]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980513.0038', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980520.0110', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980520.0128', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [27, 28]}, 't': {'id': 'Q483437', 'pos': [29, 31]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980528.0081', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980528.0081', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990606.0100', 'sentence_id': 1, 'h': {'id': 'Q187009', 'pos': [6, 7]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990606.0100', 'sentence_id': 1, 'h': {'id': 'Q187009', 'pos': [6, 7]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990607.0113', 'sentence_id': 14, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990607.0113', 'sentence_id': 14, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990607.0195', 'sentence_id': 11, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [6, 8]}, 'relation': 'P488@start'}
